Airport,Date/time,Wind_direction,Wind_speed,Gust_speed
ENBO,190120Z,90,17,0
ENBO,190150Z,90,18,0
ENBO,190220Z,90,17,0
ENBO,190250Z,90,17,0
ENBO,190320Z,90,17,0
ENBO,190350Z,90,16,0
ENBO,190420Z,90,16,0
ENBO,190450Z,90,15,0
ENBO,190520Z,90,15,0
ENBO,190550Z,90,16,0
ENBO,190620Z,90,15,0
ENBO,190650Z,90,14,0
ENBO,190720Z,80,15,0
ENBO,190750Z,90,15,0
ENBO,190820Z,90,14,0
ENBO,190850Z,90,16,0
ENBO,190920Z,90,15,0
ENBO,190950Z,90,15,0
ENBO,191020Z,90,14,0
ENBO,191050Z,90,15,0
ENBO,191120Z,100,15,0
ENBO,191150Z,100,16,0
ENBO,191220Z,90,16,0
ENBO,191250Z,100,15,0
ENBO,191320Z,90,15,0
ENBO,191350Z,100,15,0
ENBO,191420Z,90,14,0
ENBO,191450Z,100,15,0
ENBO,191520Z,90,17,0
ENBO,191550Z,100,17,0
ENBO,191620Z,90,16,0
ENBO,191650Z,90,17,0
ENBO,191720Z,100,16,0
ENBO,191750Z,100,17,0
ENBO,191820Z,100,17,0
ENBO,191850Z,100,20,0
ENBO,191920Z,100,20,0
ENBO,191950Z,100,22,0
ENBO,192020Z,100,17,0
ENBO,192050Z,90,18,0
ENBO,192120Z,90,17,0
ENBO,192150Z,100,17,0
ENBO,192220Z,90,16,0
ENBO,192250Z,90,17,0
ENBO,192320Z,100,16,0
ENBO,192350Z,90,16,0
ENBO,200020Z,90,16,0
ENBO,200050Z,90,17,0
ENBO,200120Z,90,17,0
ENBO,200150Z,90,17,0
ENBO,200220Z,90,17,0
ENBO,200250Z,100,17,0
ENBO,200350Z,100,17,0
ENBO,200420Z,100,17,0
ENBO,200450Z,100,17,0
ENBO,200520Z,100,19,0
ENBO,200550Z,100,17,0
ENBO,200620Z,100,16,0
ENBO,200650Z,100,17,0
ENBO,200720Z,100,19,0
ENBO,200750Z,100,18,0
ENBO,200820Z,100,16,0
ENBO,200850Z,100,18,0
ENBO,200920Z,110,16,0
ENBO,200950Z,100,17,0
ENBO,201020Z,110,18,0
ENBO,201050Z,120,14,0
ENBO,201120Z,100,13,0
ENBO,201150Z,90,13,0
ENBO,201220Z,110,12,0
ENBO,201250Z,0,11,0
ENBO,201250Z,0,11,0
ENBO,201320Z,100,10,0
ENBO,201350Z,100,9,0
ENBO,201420Z,120,8,0
ENBO,201450Z,90,12,0
ENBO,201520Z,110,10,0
ENBO,201550Z,110,10,0
ENBO,201620Z,100,14,0
ENBO,201650Z,100,13,0
ENBO,201720Z,100,13,0
ENBO,201750Z,90,13,0
ENBO,201820Z,100,11,0
ENBO,201850Z,90,14,0
ENBO,201920Z,90,15,0
ENBO,201950Z,90,16,0
ENBO,202020Z,90,16,0
ENBO,202050Z,90,18,0
ENBO,202120Z,90,19,0
ENBO,202150Z,90,20,0
ENBO,202220Z,90,20,0
ENBO,202250Z,100,21,0
ENBO,202320Z,90,22,0
ENBO,202350Z,90,23,0
ENBO,210020Z,90,24,0
ENBO,210050Z,90,24,0
ENBO,210120Z,90,23,0
ENBO,210150Z,90,23,0
ENBO,210220Z,90,23,0
ENBO,210250Z,90,21,0
ENBO,210320Z,90,22,0
ENBO,210350Z,90,21,0
ENBO,210420Z,90,21,0
ENBO,210450Z,90,21,0
ENBO,210520Z,90,23,0
ENBO,210550Z,90,24,0
ENBO,210620Z,90,25,0
ENBO,210650Z,90,26,0
ENBO,210720Z,90,27,0
ENBO,210750Z,90,26,0
ENBO,210820Z,90,25,0
ENBO,210850Z,90,26,0
ENBO,210920Z,90,27,0
ENBO,210950Z,90,29,0
ENBO,211020Z,90,28,0
ENBO,211050Z,90,28,0
ENBO,211120Z,90,26,0
ENBO,211150Z,100,26,0
ENBO,211220Z,90,27,0
ENBO,211250Z,90,26,0
ENBO,211320Z,90,24,0
ENBO,211350Z,90,28,0
ENBO,211420Z,90,28,0
ENBO,211450Z,90,26,0
ENBO,211520Z,90,25,0
ENBO,211550Z,90,26,0
ENBO,211620Z,90,26,0
ENBO,211650Z,90,26,0
ENBO,211650Z,90,26,0
ENBO,211720Z,90,24,0
ENBO,211750Z,90,23,0
ENBO,211820Z,90,22,0
ENBO,211850Z,90,24,0
ENBO,211920Z,90,28,0
ENBO,211950Z,90,30,0
ENBO,212020Z,90,30,0
ENBO,212050Z,90,29,0
ENBO,212120Z,90,30,0
ENBO,212150Z,100,28,0
ENBO,212220Z,90,29,0
ENBO,212250Z,90,28,0
ENBO,212320Z,100,28,0
ENBO,212350Z,100,25,0
ENBO,220020Z,100,23,0
ENBO,220050Z,100,25,0
ENBO,220120Z,90,23,0
ENBO,220150Z,100,23,0
ENBO,220220Z,100,19,0
ENBO,220250Z,100,17,0
ENBO,220320Z,100,17,0
ENBO,220350Z,100,17,0
ENBO,220420Z,100,20,0
ENBO,220450Z,90,21,0
ENBO,220520Z,90,23,0
ENBO,220550Z,100,26,0
ENBO,220620Z,100,22,0
ENBO,220650Z,100,27,0
ENBO,220720Z,90,31,0
ENBO,220750Z,110,25,0
ENBO,220820Z,100,27,37
ENBO,220850Z,100,31,0
ENBO,220920Z,110,29,0
ENBO,220950Z,110,28,0
ENBO,221020Z,100,26,0
ENBO,221050Z,110,29,39
ENBO,221120Z,120,32,42
ENBO,221150Z,120,28,0
ENBO,221220Z,120,29,0
ENBO,221250Z,110,27,0
ENBO,221320Z,100,23,0
ENBO,221350Z,110,20,0
ENBO,221420Z,100,20,0
ENBO,221450Z,90,24,0
ENBO,221520Z,90,21,0
ENBO,221550Z,90,20,0
ENBO,221620Z,90,19,0
ENBO,221650Z,90,20,0
ENBO,221720Z,90,20,0
ENBO,221750Z,90,20,0
ENBO,221820Z,90,19,0
ENBO,221850Z,90,18,0
ENBO,221920Z,90,17,0
ENBO,221950Z,90,16,0
ENBO,222020Z,90,14,0
ENBO,222020Z,90,14,0
ENBO,222050Z,100,11,0
ENBO,222050Z,100,11,0
ENBO,222120Z,90,8,0
ENBO,222120Z,90,8,0
ENBO,222150Z,100,8,0
ENBO,222150Z,100,8,0
ENBO,222220Z,100,10,0
ENBO,222250Z,100,9,0
ENBO,222320Z,100,9,0
ENBO,222350Z,90,6,0
ENBO,230020Z,80,5,0
ENBO,230050Z,90,5,0
ENBO,230120Z,70,3,0
ENBO,230150Z,90,3,0
ENBO,230220Z,0,2,0
ENBO,230250Z,360,2,0
ENBO,230350Z,320,7,0
ENBO,230420Z,320,9,0
ENBO,230450Z,310,8,0
ENBO,230520Z,290,9,0
ENBO,230550Z,270,10,0
ENBO,230620Z,260,11,0
ENBO,230650Z,240,14,0
ENBO,230720Z,230,16,0
ENBO,230750Z,240,20,0
ENBO,230820Z,240,19,0
ENBO,230850Z,260,15,0
ENBO,230920Z,280,16,0
ENBO,230950Z,280,16,0
ENBO,231020Z,280,16,0
ENBO,231050Z,290,18,0
ENBO,231120Z,290,20,0
ENBO,231150Z,290,15,0
ENBO,231220Z,270,13,0
ENBO,231250Z,260,11,0
ENBO,231320Z,280,16,0
ENBO,231350Z,290,17,0
ENBO,231420Z,290,19,0
ENBO,231450Z,310,18,0
ENBO,231520Z,290,18,0
ENBO,231550Z,290,17,0
ENBO,231620Z,280,20,0
ENBO,231650Z,270,16,0
ENBO,231720Z,280,17,0
ENBO,231750Z,280,19,0
ENBO,231750Z,280,19,0
ENBO,231820Z,260,15,0
ENBO,231850Z,270,15,0
ENBO,231920Z,280,13,0
ENBO,231950Z,290,12,0
ENBO,232020Z,280,12,0
ENBO,232050Z,280,9,0
ENBO,232120Z,270,13,0
ENBO,232150Z,220,8,0
ENBO,232220Z,250,8,0
ENBO,232250Z,260,7,0
ENBO,232320Z,250,5,0
ENBO,232350Z,170,6,0
ENBO,240020Z,180,5,0
ENBO,240050Z,120,5,0
ENBO,240120Z,90,6,0
ENBO,240150Z,90,6,0
ENBO,240220Z,90,9,0
ENBO,240250Z,90,13,0
ENBO,240320Z,90,13,0
ENBO,240350Z,90,15,0
ENBO,240420Z,90,16,0
ENBO,240450Z,80,16,0
ENBO,240520Z,90,21,0
ENBO,240550Z,90,23,0
ENBO,240620Z,90,24,0
ENBO,240650Z,90,22,0
ENBO,240720Z,90,24,0
ENBO,240750Z,90,22,0
ENBO,240820Z,90,24,0
ENBO,240850Z,90,25,0
ENBO,240920Z,90,22,0
ENBO,240950Z,90,24,0
ENBO,241020Z,80,21,0
ENBO,241020Z,80,21,0
ENBO,241050Z,90,23,0
ENBO,241120Z,90,23,0
ENBO,241150Z,90,23,0
ENBO,241220Z,90,22,0
ENBO,241250Z,90,23,0
ENBO,241320Z,100,21,0
ENBO,241350Z,110,22,0
ENBO,241420Z,100,23,0
ENBO,241450Z,100,23,0
ENBO,241520Z,90,21,0
ENBO,241550Z,100,22,0
ENBO,241620Z,100,22,0
ENBO,241650Z,100,21,0
ENBO,241720Z,110,24,0
ENBO,241750Z,100,19,0
ENBO,241820Z,100,21,0
ENBO,241850Z,100,23,0
ENBO,241920Z,90,21,0
ENBO,241950Z,100,21,0
ENBO,242020Z,100,22,0
ENBO,242050Z,100,21,0
ENBO,242120Z,100,19,0
ENBO,242120Z,100,19,0
ENBO,242150Z,90,18,0
ENBO,242220Z,90,17,0
ENBO,242250Z,90,18,0
ENBO,242320Z,90,17,0
ENBO,242350Z,90,17,0
ENBO,250020Z,90,17,0
ENBO,250050Z,100,17,0
ENBO,250120Z,90,17,0
ENBO,250150Z,100,14,0
ENBO,250220Z,100,15,0
ENBO,250250Z,100,15,0
ENBO,250320Z,100,14,0
ENBO,250350Z,100,14,0
ENBO,250420Z,100,13,0
ENBO,250450Z,100,14,0
ENBO,250520Z,100,14,0
ENBO,250550Z,100,13,0
ENBO,250620Z,100,14,0
ENBO,250650Z,100,14,0
ENBO,250720Z,110,13,0
ENBO,250750Z,100,13,0
ENBO,250820Z,100,13,0
ENBO,250850Z,100,14,0
ENBO,250920Z,100,16,0
ENBO,250950Z,100,15,0
ENBO,251020Z,100,16,0
ENBO,251050Z,100,15,0
ENBO,251120Z,100,16,0
ENBO,251150Z,100,14,0
ENBO,251150Z,100,14,0
ENBO,251220Z,100,15,0
ENBO,251250Z,100,14,0
ENBO,251250Z,100,14,0
ENBO,251320Z,110,13,0
ENBO,251350Z,100,12,0
ENBO,251420Z,100,10,0
ENBO,251450Z,110,13,0
ENBO,251520Z,100,13,0
ENBO,251550Z,100,13,0
ENBO,251620Z,100,13,0
ENBO,251650Z,100,13,0
ENBO,251720Z,100,13,0
ENBO,251750Z,110,13,0
ENBO,251820Z,100,15,0
ENBO,251850Z,110,13,0
ENBO,251920Z,100,14,0
ENBO,251950Z,100,14,0
ENBO,252020Z,100,13,0
ENBO,252050Z,100,12,0
ENBO,252120Z,110,11,0
ENBO,252150Z,100,12,0
ENBO,252220Z,100,11,0
ENBO,252250Z,100,11,0
ENBO,252320Z,100,11,0
ENBO,252350Z,100,13,0
ENBO,260020Z,90,11,0
ENBO,260050Z,90,11,0
ENBO,260120Z,90,13,0
ENBO,260150Z,90,15,0
ENBO,260220Z,90,18,0
ENBO,260250Z,90,20,0
ENBO,260320Z,100,19,0
ENBO,260350Z,100,19,0
ENBO,260420Z,100,21,0
ENBO,260450Z,100,23,0
ENBO,260520Z,100,27,0
ENBO,260550Z,100,27,0
ENBO,260620Z,100,24,0
ENBO,260650Z,100,26,0
ENBO,260720Z,100,27,0
ENBO,260750Z,100,28,0
ENBO,260820Z,100,25,35
ENBO,260820Z,100,25,35
ENBO,260850Z,110,23,0
ENBO,260920Z,100,26,0
ENBO,260950Z,100,27,0
ENBO,261020Z,100,25,0
ENBO,261050Z,100,29,0
ENBO,261120Z,100,25,0
ENBO,261120Z,100,25,0
ENBO,261150Z,100,24,0
ENBO,261220Z,100,21,0
ENBO,261250Z,100,19,0
ENBO,261320Z,100,18,0
ENBO,261350Z,90,21,0
ENBO,261420Z,100,19,0
ENBO,261450Z,90,21,0
ENBO,261520Z,100,22,0
ENBO,261550Z,100,21,0
ENBO,261620Z,100,19,0
ENBO,261650Z,100,18,0
ENBO,261720Z,90,21,0
ENBO,261750Z,90,23,0
ENBO,261820Z,90,23,0
ENBO,261850Z,90,22,0
ENBO,261920Z,100,21,0
ENBO,261950Z,100,22,0
ENBO,262020Z,100,22,0
ENBO,262050Z,100,22,0
ENBO,262120Z,100,20,0
ENBO,262150Z,120,8,24
ENBO,262220Z,230,17,0
ENBO,262250Z,230,18,34
ENBO,262320Z,240,18,0
ENBO,262350Z,230,17,0
ENBO,270050Z,250,20,0
ENBO,270120Z,230,19,0
ENBO,270150Z,230,19,0
ENBO,270220Z,220,18,0
ENBO,270250Z,220,19,0
ENBO,270350Z,180,13,0
ENBO,270420Z,170,12,0
ENBO,270450Z,190,15,0
ENBO,270520Z,190,14,0
ENBO,270550Z,190,15,0
ENBO,270620Z,200,15,0
ENBO,270650Z,220,18,0
ENBO,270720Z,180,8,0
ENBO,270750Z,120,10,0
ENBO,270820Z,140,10,0
ENBO,270850Z,270,18,0
ENBO,270920Z,260,9,0
ENBO,270950Z,230,13,0
ENBO,271020Z,220,22,0
ENBO,271050Z,210,21,0
ENBO,271050Z,210,21,0
ENBO,271120Z,0,3,0
ENBO,271150Z,210,17,28
ENBO,271220Z,170,13,0
ENBO,271250Z,180,15,0
ENBO,271320Z,180,14,0
ENBO,271350Z,210,26,38
ENBO,271420Z,210,26,38
ENBO,271450Z,210,22,32
ENBO,271520Z,200,29,52
ENBO,271550Z,230,40,54
ENBO,271620Z,230,35,51
ENBO,271650Z,230,37,49
ENBO,271720Z,250,37,48
ENBO,271750Z,240,41,54
ENBO,271820Z,230,26,0
ENBO,271850Z,250,28,0
ENBO,271920Z,250,32,0
ENBO,271950Z,240,28,0
ENBO,272020Z,250,25,0
ENBO,272050Z,240,31,42
ENBO,272120Z,240,28,0
ENBO,272150Z,240,30,0
ENBO,272220Z,230,33,43
ENBO,272250Z,240,33,0
ENBO,272320Z,250,29,0
ENBO,272350Z,250,28,40
ENBO,280020Z,250,35,0
ENBO,280050Z,250,30,0
ENBO,280120Z,250,29,0
ENBO,280150Z,250,28,0
ENBO,280220Z,250,32,0
ENBO,280250Z,240,29,0
ENBO,280320Z,250,30,0
ENBO,280350Z,260,29,0
ENBO,280420Z,260,27,0
ENBO,280450Z,260,26,0
ENBO,280520Z,250,23,0
ENBO,280550Z,250,22,0
ENBO,280620Z,240,17,0
ENBO,280650Z,240,17,0
ENBO,280720Z,230,17,0
ENBO,280750Z,210,13,0
ENBO,280820Z,220,15,0
ENBO,280850Z,220,16,0
ENBO,280920Z,170,11,0
ENBO,280950Z,180,9,0
ENBO,281020Z,170,9,0
ENBO,281050Z,130,6,0
ENBO,281120Z,120,8,0
ENBO,281150Z,120,8,0
ENBO,281220Z,150,10,0
ENBO,281250Z,140,10,0
ENBO,281320Z,160,9,0
ENBO,281350Z,160,11,0
ENBO,281420Z,200,15,0
ENBO,281450Z,220,23,33
ENBO,281520Z,220,29,0
ENBO,281550Z,220,26,37
ENBO,281550Z,220,26,37
ENBO,281620Z,210,14,0
ENBO,281650Z,180,13,0
ENBO,281720Z,190,12,0
ENBO,281750Z,210,17,0
ENBO,281820Z,210,21,32
ENBO,281850Z,210,19,30
ENBO,281920Z,220,27,38
ENBO,281950Z,220,28,0
ENBO,282020Z,220,27,0
ENBO,282050Z,210,21,36
ENBO,282120Z,210,22,34
ENBO,282150Z,210,20,0
ENBO,282220Z,160,13,0
ENBO,282250Z,130,12,0
ENBO,282320Z,150,10,0
ENBO,282350Z,220,35,48
ENBO,290020Z,220,35,51
ENBO,290050Z,220,36,46
ENBO,290150Z,220,35,46
ENBO,290220Z,220,35,45
ENBO,290250Z,220,41,58
ENBO,290320Z,230,41,56
ENBO,290350Z,230,40,51
ENBO,290420Z,250,36,47
ENBO,290450Z,240,32,0
ENBO,290520Z,230,35,0
ENBO,290550Z,240,38,0
ENBO,290620Z,230,40,50
ENBO,290650Z,230,38,50
ENBO,290720Z,230,40,0
ENBO,290750Z,230,41,51
ENBO,290820Z,230,40,54
ENBO,290820Z,230,40,54
ENBO,290850Z,230,44,59
ENBO,290920Z,240,50,62
ENBO,290950Z,240,45,64
ENBO,291020Z,250,62,76
ENBO,291020Z,250,62,76
ENBO,291050Z,250,48,62
ENBO,291120Z,250,47,62
ENBO,291150Z,250,49,63
ENBO,291220Z,260,49,60
ENBO,291250Z,260,40,54
ENBO,291320Z,250,41,0
ENBO,291350Z,260,45,0
ENBO,291420Z,260,33,43
ENBO,291450Z,250,39,50
ENBO,291520Z,260,41,53
ENBO,291550Z,260,43,54
ENBO,291620Z,250,34,46
ENBO,291650Z,260,36,0
ENBO,291720Z,250,32,0
ENBO,291750Z,250,34,44
ENBO,291820Z,250,36,0
ENBO,291850Z,250,34,0
ENBO,291920Z,250,34,0
ENBO,291950Z,260,33,0
ENBO,292020Z,270,32,0
ENBO,292050Z,270,36,0
ENBO,292120Z,270,32,0
ENBO,292220Z,270,31,41
ENBO,292250Z,260,30,0
ENBO,292320Z,260,29,0
ENBO,292350Z,260,29,40
ENBO,300020Z,260,27,0
ENBO,300050Z,260,23,0
ENBO,300120Z,250,19,0
ENBO,300150Z,250,20,0
ENBO,300220Z,250,21,0
ENBO,300250Z,240,17,0
ENBO,300320Z,240,27,0
ENBO,300350Z,230,22,0
ENBO,300420Z,230,28,0
ENBO,300450Z,230,34,0
ENBO,300520Z,250,31,0
ENBO,300550Z,240,25,0
ENBO,300620Z,250,28,0
ENBO,300650Z,250,32,46
ENBO,300720Z,230,30,0
ENBO,300750Z,230,32,0
ENBO,300820Z,240,38,49
ENBO,300850Z,240,31,43
ENBO,300920Z,230,36,0
ENBO,300950Z,240,37,48
ENBO,300950Z,240,37,48
ENBO,301020Z,240,37,0
ENBO,301050Z,230,34,0
ENBO,301120Z,240,34,0
ENBO,301150Z,230,35,46
ENBO,301220Z,230,31,0
ENBO,301250Z,240,33,0
ENBO,301320Z,250,28,0
ENBO,301350Z,230,30,42
ENBO,301420Z,230,29,0
ENBO,301450Z,220,29,43
ENBO,301520Z,220,31,0
ENBO,301550Z,220,28,38
ENBO,301620Z,220,27,0
ENBO,301650Z,230,28,0
ENBO,301720Z,220,26,0
ENBO,301750Z,220,32,43
ENBO,301820Z,220,30,42
ENBO,301850Z,220,29,40
ENBO,301920Z,220,30,0
ENBO,301950Z,210,33,45
ENBO,302020Z,220,30,45
ENBO,302050Z,220,32,0
ENBO,302120Z,220,35,0
ENBO,302150Z,220,34,0
ENBO,302220Z,220,33,45
ENBO,302250Z,220,34,45
ENBO,302320Z,220,34,49
ENBO,302350Z,220,33,46
ENBO,310020Z,220,36,51
ENBO,310050Z,230,36,48
ENBO,310120Z,240,33,0
ENBO,310150Z,250,37,0
ENBO,310220Z,270,18,0
ENBO,310250Z,270,14,0
ENBO,310320Z,280,10,0
ENBO,310350Z,280,6,0
ENBO,310420Z,260,4,0
ENBO,310450Z,0,2,0
ENBO,310520Z,0,2,0
ENBO,310550Z,0,1,0
ENBO,310620Z,110,4,0
ENBO,310650Z,130,5,0
ENBO,310720Z,140,3,0
ENBO,310750Z,220,7,0
ENBO,310820Z,170,6,0
ENBO,310850Z,100,8,0
ENBO,310920Z,100,17,0
ENBO,310950Z,210,10,0
ENBO,310950Z,210,10,0
ENBO,311020Z,230,22,0
ENBO,311050Z,220,27,0
ENBO,311120Z,220,31,0
ENBO,311150Z,220,26,0
ENBO,311220Z,220,28,0
ENBO,311250Z,200,18,0
ENBO,311250Z,200,18,0
ENBO,311320Z,190,11,0
ENBO,311350Z,200,13,0
ENBO,311350Z,200,13,0
ENBO,311420Z,170,12,0
ENBO,311450Z,170,18,0
ENBO,311520Z,170,19,0
ENBO,311550Z,180,17,0
ENBO,311620Z,190,13,0
ENBO,311650Z,190,18,0
ENBO,311720Z,180,17,0
ENBO,311750Z,160,19,0
ENBO,311820Z,150,19,0
ENBO,311850Z,150,21,0
ENBO,311920Z,150,18,0
ENBO,311950Z,170,14,0
ENBO,312020Z,180,15,0
ENBO,312050Z,160,10,0
ENBO,312120Z,190,12,0
ENBO,312150Z,170,22,0
ENBO,312220Z,130,12,0
ENBO,312250Z,150,16,0
ENBO,312320Z,150,16,0
ENBO,312350Z,130,17,0
ENBO,010020Z,130,20,0
ENBO,010050Z,130,21,33
ENBO,010120Z,130,18,29
ENBO,010150Z,140,18,0
ENBO,010220Z,140,18,0
ENBO,010250Z,130,10,0
ENBO,010350Z,250,27,0
ENBO,010420Z,270,30,0
ENBO,010450Z,280,32,0
ENBO,010520Z,280,21,0
ENBO,010550Z,270,22,0
ENBO,010620Z,300,42,60
ENBO,010650Z,300,52,66
ENBO,010720Z,300,48,68
ENBO,010750Z,300,48,65
ENBO,010820Z,300,49,62
ENBO,010820Z,300,49,62
ENBO,010850Z,290,47,62
ENBO,010920Z,300,45,57
ENBO,010950Z,300,43,59
ENBO,011020Z,310,42,54
ENBO,011050Z,300,45,0
ENBO,011120Z,300,43,55
ENBO,011120Z,300,43,55
ENBO,011150Z,300,40,53
ENBO,011150Z,300,40,53
ENBO,011220Z,310,41,56
ENBO,011250Z,300,44,55
ENBO,011320Z,300,39,50
ENBO,011350Z,320,34,45
ENBO,011420Z,290,37,48
ENBO,011450Z,310,31,45
ENBO,011520Z,310,35,0
ENBO,011550Z,300,34,45
ENBO,011620Z,300,33,45
ENBO,011650Z,310,25,0
ENBO,011720Z,300,30,0
ENBO,011750Z,300,25,0
ENBO,011820Z,300,27,38
ENBO,011850Z,320,22,0
ENBO,011920Z,320,18,0
ENBO,011950Z,310,22,0
ENBO,012020Z,300,19,0
ENBO,012050Z,280,29,0
ENBO,012120Z,290,20,0
ENBO,012150Z,310,17,0
ENBO,012220Z,280,18,0
ENBO,012250Z,280,22,0
ENBO,012320Z,290,18,28
ENBO,012350Z,280,26,0
ENBO,020020Z,280,30,40
ENBO,020120Z,270,25,0
ENBO,020150Z,270,21,0
ENBO,020220Z,260,26,0
ENBO,020250Z,310,21,0
ENBO,020320Z,290,18,0
ENBO,020350Z,260,20,0
ENBO,020420Z,250,18,0
ENBO,020450Z,240,16,0
ENBO,020520Z,240,12,0
ENBO,020550Z,230,11,0
ENBO,020620Z,180,10,0
ENBO,020650Z,180,12,0
ENBO,020720Z,180,12,0
ENBO,020750Z,180,10,0
ENBO,020820Z,180,9,0
ENBO,020920Z,220,13,0
ENBO,020950Z,230,18,0
ENBO,021020Z,230,16,0
ENBO,021050Z,240,17,0
ENBO,021120Z,240,16,0
ENBO,021150Z,230,14,0
ENBO,021220Z,220,13,0
ENBO,021250Z,220,11,0
ENBO,021320Z,220,10,0
ENBO,021350Z,210,7,0
ENBO,021420Z,100,10,0
ENBO,021450Z,100,11,0
ENBO,021520Z,100,11,0
ENBO,021550Z,100,9,0
ENBO,021620Z,100,9,0
ENBO,021650Z,100,10,0
ENBO,021720Z,100,12,0
ENBO,021750Z,90,13,0
ENBO,021820Z,90,14,0
ENBO,021850Z,90,15,0
ENBO,021850Z,90,15,0
ENBO,021920Z,90,16,0
ENBO,021950Z,90,16,0
ENBO,022020Z,80,15,0
ENBO,022050Z,90,16,0
ENBO,022150Z,90,15,0
ENBO,022220Z,90,15,0
ENBO,022250Z,90,15,0
ENBO,022320Z,90,15,0
ENBO,022350Z,90,15,0
ENBO,030020Z,90,17,0
ENBO,030050Z,90,16,0
ENBO,030120Z,100,16,0
ENBO,030220Z,100,12,0
ENBO,030250Z,120,11,0
ENBO,030320Z,250,38,48
ENBO,030350Z,260,34,45
ENBO,030420Z,240,37,0
ENBO,030520Z,250,38,51
ENBO,030550Z,260,38,0
ENBO,030620Z,260,31,0
ENBO,030650Z,250,37,48
ENBO,030720Z,250,33,45
ENBO,030750Z,250,40,0
ENBO,030820Z,260,33,0
ENBO,030850Z,230,23,0
ENBO,030920Z,250,22,33
ENBO,030950Z,230,21,0
ENBO,030950Z,230,21,0
ENBO,031020Z,240,21,0
ENBO,031050Z,260,17,0
ENBO,031120Z,250,17,0
ENBO,031150Z,220,11,0
ENBO,031220Z,210,14,0
ENBO,031220Z,210,14,0
ENBO,031250Z,170,13,0
ENBO,031320Z,180,10,0
ENBO,031350Z,150,10,0
ENBO,031420Z,150,11,0
ENBO,031450Z,180,14,0
ENBO,031520Z,150,9,0
ENBO,031520Z,150,9,0
ENBO,031550Z,150,10,0
ENBO,031620Z,110,9,0
ENBO,031720Z,100,19,0
ENBO,031720Z,100,19,0
ENBO,031750Z,90,20,0
ENBO,031820Z,80,22,0
ENBO,031850Z,90,23,0
ENBO,031920Z,90,18,0
ENBO,031950Z,80,17,0
ENBO,032020Z,90,11,0
ENBO,032050Z,50,7,0
ENBO,032120Z,90,5,0
ENBO,032220Z,0,3,0
ENBO,032250Z,0,3,0
ENBO,032320Z,310,6,0
ENBO,032350Z,310,9,0
ENBO,040020Z,270,11,0
ENBO,040050Z,270,13,0
ENBO,040120Z,280,16,0
ENBO,040220Z,320,15,0
ENBO,040250Z,350,13,0
ENBO,040350Z,340,7,0
ENBO,040450Z,330,10,0
ENBO,040520Z,320,16,0
ENBO,040550Z,330,17,0
ENBO,040620Z,330,17,28
ENBO,040650Z,320,19,0
ENBO,040720Z,310,17,0
ENBO,040750Z,320,18,29
ENBO,040820Z,320,17,0
ENBO,040850Z,320,20,0
ENBO,040920Z,310,15,0
ENBO,040950Z,310,17,0
ENBO,041020Z,320,18,0
ENBO,041050Z,310,17,0
ENBO,041120Z,300,14,0
ENBO,041150Z,300,14,0
ENBO,041220Z,310,13,0
ENBO,041220Z,310,13,0
ENBO,041250Z,300,18,0
ENBO,041320Z,350,14,25
ENBO,041350Z,320,15,26
ENBO,041420Z,300,9,0
ENBO,041450Z,300,14,0
ENBO,041520Z,290,11,0
ENBO,041550Z,320,19,0
ENBO,041620Z,350,13,0
ENBO,041650Z,350,14,0
ENBO,041720Z,340,12,0
ENBO,041750Z,330,15,0
ENBO,041820Z,320,15,0
ENBO,041850Z,320,12,0
ENBO,041920Z,300,10,0
ENBO,041950Z,280,13,0
ENBO,042020Z,290,17,0
ENBO,042050Z,300,17,0
ENBO,042120Z,300,14,0
ENBO,042150Z,300,12,0
ENBO,042220Z,300,14,0
ENBO,042250Z,310,15,0
ENBO,042320Z,290,12,0
ENBO,042350Z,300,12,0
ENBO,050020Z,310,3,0
ENBO,050050Z,290,3,0
ENBO,050120Z,270,12,0
ENBO,050150Z,270,15,0
ENBO,050220Z,310,10,0
ENBO,050250Z,10,4,0
ENBO,050320Z,90,3,0
ENBO,050350Z,120,5,0
ENBO,050420Z,0,0,0
ENBO,050450Z,0,2,0
ENBO,050520Z,120,4,0
ENBO,050550Z,160,5,0
ENBO,050620Z,100,4,0
ENBO,050650Z,90,12,0
ENBO,050720Z,90,12,0
ENBO,050750Z,110,9,0
ENBO,050820Z,120,6,0
ENBO,050850Z,220,15,0
ENBO,050920Z,200,8,0
ENBO,050950Z,180,9,0
ENBO,050950Z,180,9,0
ENBO,051020Z,170,9,0
ENBO,051050Z,150,9,0
ENBO,051120Z,160,7,0
ENBO,051150Z,120,10,0
ENBO,051220Z,110,9,0
ENBO,051250Z,110,11,0
ENBO,051320Z,100,12,0
ENBO,051350Z,100,12,0
ENBO,051420Z,100,14,0
ENBO,051450Z,100,13,0
ENBO,051520Z,100,11,0
ENBO,051550Z,100,13,0
ENBO,051620Z,100,8,0
ENBO,051650Z,100,13,0
ENBO,051720Z,100,11,0
ENBO,051750Z,110,11,0
ENBO,051820Z,100,12,0
ENBO,051850Z,100,14,0
ENBO,051920Z,100,13,0
ENBO,051950Z,100,13,0
ENBO,052020Z,100,12,0
ENBO,052050Z,90,14,0
ENBO,052120Z,100,15,0
ENBO,052150Z,100,14,0
ENBO,052220Z,90,15,0
